SubjectID,AssignmentID,ProblemID,event_count,run_count,compile_count,compile_error_event_count,compile_error_result_count,compile_success_count,score_event_count,max_score,mean_score,first_order,last_order,compile_error_count
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,439,12,2,1,1,0,0,1,1,1.0,1.0,128213,128214,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,439,13,47,14,14,19,11,3,14,1.0,0.15217392857142858,128039,128085,30
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,439,232,124,32,32,60,18,14,32,1.0,0.23660715625,128086,128238,78
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,439,233,6,3,3,0,0,3,3,1.0,0.904762,128197,128202,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,439,234,2,1,1,0,0,1,1,1.0,1.0,128188,128189,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,439,235,2,1,1,0,0,1,1,1.0,1.0,128186,128187,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,439,236,5,2,2,1,1,1,2,1.0,0.5,128190,128194,2
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,487,17,8,3,3,2,1,2,3,1.0,0.6153846666666667,226964,226971,3
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,487,20,14,6,6,2,2,4,6,1.0,0.3452381666666667,226950,226963,4
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,487,21,7,3,3,1,1,2,3,1.0,0.5333333333333333,226943,226949,2
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,487,22,6,3,3,0,0,3,3,1.0,0.7866666666666666,227016,227021,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,487,24,4,2,2,0,0,2,2,1.0,0.931818,226920,226923,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,487,25,13,6,6,1,1,5,6,1.0,0.7063493333333334,226924,226936,2
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,487,28,20,7,7,6,3,4,7,1.0,0.31428571428571433,226937,227015,9
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,487,100,4,2,2,0,0,2,2,1.0,0.7142855,227022,227025,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,487,101,22,10,10,2,2,8,10,0.76,0.43200000000000005,226972,226993,4
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,487,102,8,4,4,0,0,4,4,0.8461540000000001,0.692308,226994,227001,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,492,31,7,3,3,1,1,2,3,1.0,0.42424233333333333,272628,272634,2
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,492,32,15,6,6,3,3,3,6,1.0,0.25757583333333334,272635,272649,6
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,492,33,11,4,4,3,2,2,4,1.0,0.3,272617,272627,5
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,492,34,21,7,7,7,6,1,7,1.0,0.14285714285714285,272563,272583,13
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,492,36,2,1,1,0,0,1,1,1.0,1.0,272615,272616,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,492,37,18,7,7,4,4,3,7,1.0,0.29523799999999994,272595,272653,8
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,492,38,2,1,1,0,0,1,1,1.0,1.0,272609,272610,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,492,39,2,1,1,0,0,1,1,1.0,1.0,272613,272614,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,492,40,11,2,2,7,1,1,2,1.0,0.5,272584,272594,8
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,492,128,2,1,1,0,0,1,1,1.0,1.0,272611,272612,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,494,41,2,1,1,0,0,1,1,1.0,1.0,379091,379092,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,494,43,25,7,7,11,5,2,7,1.0,0.23214285714285715,379093,379117,16
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,494,44,5,2,2,1,1,1,2,1.0,0.5,379118,379122,2
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,494,46,4,2,2,0,0,2,2,1.0,0.8333335,379123,379126,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,494,49,2,1,1,0,0,1,1,1.0,1.0,379127,379128,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,494,67,18,3,3,12,1,2,3,1.0,0.6333333333333333,379129,379146,13
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,494,104,4,2,2,0,0,2,2,1.0,0.6666665,379147,379150,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,494,106,4,2,2,0,0,2,2,1.0,0.6875,379151,379154,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,494,107,12,6,6,0,0,6,6,1.0,0.6515151666666666,379155,379166,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,494,108,30,10,10,10,5,5,10,0.8947370000000001,0.21578952000000004,379061,379090,15
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,502,45,11,3,3,5,2,1,3,1.0,0.3333333333333333,458648,458658,7
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,502,48,5,2,2,1,1,1,2,1.0,0.5,458659,458663,2
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,502,51,4,2,2,0,0,2,2,1.0,0.6923075,458664,458667,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,502,56,5,2,2,1,1,1,2,1.0,0.5,458668,458672,2
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,502,57,2,1,1,0,0,1,1,1.0,1.0,458673,458674,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,502,64,7,3,3,1,1,2,3,1.0,0.3333333333333333,458675,458681,2
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,502,70,24,11,11,2,2,9,11,1.0,0.7402598181818182,458682,458736,4
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,502,71,2,1,1,0,0,1,1,1.0,1.0,458698,458699,0
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,502,112,27,6,6,15,3,3,6,1.0,0.19047616666666664,458700,458726,18
98f2cbf89ca9e35caeba21247085fffbf9f2ba20ca1fb5eee71d97295acb384b,502,118,2,1,1,0,0,1,1,1.0,1.0,458727,458728,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,439,1,6,3,3,0,0,3,3,1.0,0.8666666666666667,147950,147959,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,439,3,14,6,6,2,2,4,6,1.0,0.59375,147954,147971,4
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,439,5,16,7,7,2,2,5,7,1.0,0.4107142857142857,147938,147980,4
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,439,12,2,1,1,0,0,1,1,1.0,1.0,147956,147957,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,439,13,5,2,2,1,1,1,2,1.0,0.5,147915,147919,2
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,439,232,8,3,3,2,2,1,3,1.0,0.3333333333333333,147920,147927,4
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,439,233,5,2,2,1,1,1,2,1.0,0.5,147945,147949,2
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,439,234,4,2,2,0,0,2,2,1.0,0.8461540000000001,147932,147935,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,439,235,4,2,2,0,0,2,2,1.0,0.9642855,147928,147931,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,439,236,2,1,1,0,0,1,1,1.0,1.0,147936,147937,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,487,17,2,1,1,0,0,1,1,1.0,1.0,265397,265398,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,487,20,2,1,1,0,0,1,1,1.0,1.0,265395,265396,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,487,21,2,1,1,0,0,1,1,1.0,1.0,265393,265394,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,487,22,2,1,1,0,0,1,1,1.0,1.0,265399,265400,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,487,24,7,3,3,1,1,2,3,1.0,0.530303,265373,265379,2
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,487,25,2,1,1,0,0,1,1,1.0,1.0,265389,265390,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,487,28,2,1,1,0,0,1,1,1.0,1.0,265391,265392,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,487,100,5,2,2,1,1,1,2,1.0,0.5,265380,265384,2
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,487,101,2,1,1,0,0,1,1,1.0,1.0,265385,265386,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,487,102,2,1,1,0,0,1,1,1.0,1.0,265387,265388,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,492,31,2,1,1,0,0,1,1,1.0,1.0,337422,337423,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,492,32,2,1,1,0,0,1,1,1.0,1.0,337420,337421,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,492,33,2,1,1,0,0,1,1,1.0,1.0,337424,337425,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,492,34,2,1,1,0,0,1,1,1.0,1.0,337426,337427,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,492,36,2,1,1,0,0,1,1,1.0,1.0,337418,337419,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,492,37,2,1,1,0,0,1,1,1.0,1.0,337410,337411,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,492,38,2,1,1,0,0,1,1,1.0,1.0,337412,337413,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,492,39,2,1,1,0,0,1,1,1.0,1.0,337416,337417,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,492,40,2,1,1,0,0,1,1,1.0,1.0,337408,337409,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,492,128,2,1,1,0,0,1,1,1.0,1.0,337414,337415,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,494,41,2,1,1,0,0,1,1,1.0,1.0,391787,391788,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,494,43,2,1,1,0,0,1,1,1.0,1.0,391789,391790,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,494,44,2,1,1,0,0,1,1,1.0,1.0,391791,391792,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,494,46,2,1,1,0,0,1,1,1.0,1.0,391793,391794,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,494,49,2,1,1,0,0,1,1,1.0,1.0,391795,391796,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,494,67,2,1,1,0,0,1,1,1.0,1.0,391797,391798,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,494,104,2,1,1,0,0,1,1,1.0,1.0,391799,391800,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,494,106,8,3,3,2,2,1,3,1.0,0.3333333333333333,391801,391808,4
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,494,107,2,1,1,0,0,1,1,1.0,1.0,391809,391810,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,494,108,2,1,1,0,0,1,1,1.0,1.0,391811,391812,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,502,45,2,1,1,0,0,1,1,1.0,1.0,450154,450155,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,502,48,2,1,1,0,0,1,1,1.0,1.0,450156,450157,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,502,51,2,1,1,0,0,1,1,1.0,1.0,450158,450159,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,502,56,2,1,1,0,0,1,1,1.0,1.0,450160,450161,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,502,57,2,1,1,0,0,1,1,1.0,1.0,450162,450163,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,502,64,2,1,1,0,0,1,1,1.0,1.0,450164,450165,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,502,70,7,3,3,1,1,2,3,1.0,0.5873016666666667,450166,450172,2
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,502,71,2,1,1,0,0,1,1,1.0,1.0,450173,450174,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,502,112,2,1,1,0,0,1,1,1.0,1.0,450175,450176,0
9b01ed1b37bb289049750901e55a93a4f206af3b94ce505699381e0df2ca01b2,502,118,2,1,1,0,0,1,1,1.0,1.0,450177,450178,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,439,1,2,1,1,0,0,1,1,1.0,1.0,181360,181361,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,439,3,2,1,1,0,0,1,1,1.0,1.0,181362,181363,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,439,5,2,1,1,0,0,1,1,1.0,1.0,181356,181357,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,439,12,2,1,1,0,0,1,1,1.0,1.0,181364,181365,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,439,13,7,3,3,1,1,2,3,1.0,0.6666666666666666,181341,181347,2
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,439,232,2,1,1,0,0,1,1,1.0,1.0,181348,181349,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,439,233,2,1,1,0,0,1,1,1.0,1.0,181358,181359,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,439,234,2,1,1,0,0,1,1,1.0,1.0,181352,181353,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,439,235,2,1,1,0,0,1,1,1.0,1.0,181350,181351,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,439,236,2,1,1,0,0,1,1,1.0,1.0,181354,181355,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,487,17,2,1,1,0,0,1,1,1.0,1.0,230411,230412,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,487,20,2,1,1,0,0,1,1,1.0,1.0,230409,230410,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,487,21,2,1,1,0,0,1,1,1.0,1.0,230407,230408,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,487,22,2,1,1,0,0,1,1,1.0,1.0,230413,230414,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,487,24,2,1,1,0,0,1,1,1.0,1.0,230392,230393,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,487,25,2,1,1,0,0,1,1,1.0,1.0,230403,230404,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,487,28,2,1,1,0,0,1,1,1.0,1.0,230405,230406,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,487,100,2,1,1,0,0,1,1,1.0,1.0,230394,230395,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,487,101,2,1,1,0,0,1,1,1.0,1.0,230396,230397,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,487,102,5,2,2,1,1,1,2,1.0,0.5,230398,230402,2
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,492,31,2,1,1,0,0,1,1,1.0,1.0,340272,340273,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,492,32,2,1,1,0,0,1,1,1.0,1.0,340270,340271,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,492,33,2,1,1,0,0,1,1,1.0,1.0,340274,340275,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,492,34,2,1,1,0,0,1,1,1.0,1.0,340276,340277,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,492,36,2,1,1,0,0,1,1,1.0,1.0,340268,340269,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,492,37,4,2,2,0,0,2,2,1.0,1.0,340258,340261,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,492,38,2,1,1,0,0,1,1,1.0,1.0,340262,340263,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,492,39,2,1,1,0,0,1,1,1.0,1.0,340266,340267,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,492,40,11,2,2,7,1,1,2,1.0,0.5,340247,340257,8
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,492,128,2,1,1,0,0,1,1,1.0,1.0,340264,340265,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,494,41,4,2,2,0,0,2,2,1.0,1.0,391762,391765,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,494,43,2,1,1,0,0,1,1,1.0,1.0,391766,391767,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,494,44,2,1,1,0,0,1,1,1.0,1.0,391768,391769,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,494,46,2,1,1,0,0,1,1,1.0,1.0,391770,391771,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,494,49,2,1,1,0,0,1,1,1.0,1.0,391772,391773,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,494,67,2,1,1,0,0,1,1,1.0,1.0,391774,391775,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,494,104,2,1,1,0,0,1,1,1.0,1.0,391776,391777,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,494,106,5,2,2,1,1,1,2,1.0,0.5,391778,391782,2
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,494,107,2,1,1,0,0,1,1,1.0,1.0,391783,391784,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,494,108,2,1,1,0,0,1,1,1.0,1.0,391785,391786,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,502,45,2,1,1,0,0,1,1,1.0,1.0,471870,471871,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,502,48,2,1,1,0,0,1,1,1.0,1.0,471872,471873,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,502,51,2,1,1,0,0,1,1,1.0,1.0,471874,471875,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,502,56,2,1,1,0,0,1,1,1.0,1.0,471876,471877,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,502,57,5,2,2,1,1,1,2,1.0,0.5,471878,471882,2
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,502,64,2,1,1,0,0,1,1,1.0,1.0,471883,471884,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,502,70,8,3,3,2,2,1,3,1.0,0.3333333333333333,471885,471892,4
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,502,71,2,1,1,0,0,1,1,1.0,1.0,471893,471894,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,502,112,2,1,1,0,0,1,1,1.0,1.0,471895,471896,0
9c1ee8df1c0a91f0259f13024069c7fd8d7601df3b4b305f358bd8ce161aedb2,502,118,4,2,2,0,0,2,2,1.0,1.0,471897,471900,0
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,439,1,7,3,3,1,1,2,3,1.0,0.48888899999999996,177502,177508,2
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,439,3,13,6,6,1,1,5,6,1.0,0.625,177509,177521,2
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,439,5,23,8,8,7,5,3,8,1.0,0.328125,177470,177492,12
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,439,12,8,3,3,2,2,1,3,1.0,0.3333333333333333,177522,177529,4
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,439,13,76,21,21,34,17,4,21,0.956522,0.16356104761904763,177307,177537,51
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,439,232,18,7,7,4,4,3,7,1.0,0.2857142857142857,177360,177377,8
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,439,233,9,4,4,1,1,3,4,1.0,0.7142857499999999,177493,177501,2
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,439,234,4,2,2,0,0,2,2,1.0,0.9615385000000001,177416,177419,0
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,439,235,23,8,8,7,3,5,8,1.0,0.330357125,177393,177415,10
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,439,236,50,16,16,18,13,3,16,1.0,0.15625,177420,177469,31
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,487,17,2,1,1,0,0,1,1,1.0,1.0,217919,217920,0
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,487,20,12,4,4,4,2,2,4,1.0,0.46428575,217907,217918,6
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,487,21,7,2,2,3,1,1,2,1.0,0.5,217900,217906,4
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,487,22,5,2,2,1,1,1,2,1.0,0.5,217921,217925,2
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,487,24,40,6,6,28,2,4,6,1.0,0.5530303333333334,217687,217726,30
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,487,25,2,1,1,0,0,1,1,1.0,1.0,217890,217891,0
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,487,28,8,2,2,4,1,1,2,1.0,0.5,217892,217899,5
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,487,100,111,35,35,41,20,15,35,1.0,0.09489794571428571,217727,217837,61
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,487,101,52,19,19,14,9,10,19,0.96,0.23578947368421055,217838,217889,23
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,487,102,14,6,6,2,2,4,6,1.0,0.5769231666666667,217926,217939,4
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,492,31,2,1,1,0,0,1,1,1.0,1.0,288748,288749,0
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,492,32,2,1,1,0,0,1,1,1.0,1.0,288746,288747,0
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,492,33,2,1,1,0,0,1,1,1.0,1.0,288750,288751,0
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,492,34,33,14,14,5,3,11,14,1.0,0.5561223571428572,288614,288646,8
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,492,36,2,1,1,0,0,1,1,1.0,1.0,288744,288745,0
9c8737c4d7c6be323f9cca6d673c3b7bdc7c6ed14bf93f7028c4794a90dd2d2b,492,37,40,11,11,18,10,1,11,1.0,0.09090909090909091,288647,288686,28
